date,equity,cash,open_positions,peak,drawdown
2018-11-27,86383.81954701326,34.84759598603705,5,140341.47866484968,-0.38447406733324385
2018-11-28,89145.36269389224,34.84759598603705,5,140341.47866484968,-0.36479675473007656
2018-11-29,89201.31662752898,34.84759598603705,5,140341.47866484968,-0.36439805625426547
2018-11-30,89560.43886759465,34.84759598603705,5,140341.47866484968,-0.3618391389371458
2018-12-03,92683.15708712477,18504.449499565228,4,140341.47866484968,-0.33958828160516985
2018-12-04,90452.96363284519,18504.449499565228,4,140341.47866484968,-0.3554794741128783
2018-12-06,89715.15215745049,18504.449499565228,4,140341.47866484968,-0.3607367329248413
2018-12-07,86968.3810212505,18504.449499565228,4,140341.47866484968,-0.3803087879033952
2018-12-10,85373.94936405051,18504.449499565228,4,140341.47866484968,-0.3916698742505589
2018-12-11,85252.04338832413,18504.449499565228,4,140341.47866484968,-0.3925385124955464
2018-12-12,83866.24342541197,18504.449499565228,4,140341.47866484968,-0.4024129984714394
2018-12-13,81506.90674052874,18504.449499565228,4,140341.47866484968,-0.4192243981184218
2018-12-14,81212.9237775309,18504.449499565228,4,140341.47866484968,-0.42131916700495964
2018-12-17,80007.80487439228,18504.449499565228,4,140341.47866484968,-0.4299062142172565
2018-12-18,81355.07072015328,18504.449499565228,4,140341.47866484968,-0.42030630221277765
2018-12-19,80387.96665031575,18504.449499565228,4,140341.47866484968,-0.427197380168049
2018-12-20,77596.81319052528,18504.449499565228,4,140341.47866484968,-0.4470856803793931
2018-12-21,76434.18659737776,18504.449499565228,4,140341.47866484968,-0.4553699496076231
2018-12-24,74595.57640874907,18504.449499565228,4,140341.47866484968,-0.46847092450200556
2018-12-26,78701.12691455768,18504.449499565228,4,140341.47866484968,-0.43921691816783326
2018-12-27,79188.01527480285,18504.449499565228,4,140341.47866484968,-0.4357476062803056
2018-12-28,79206.8786974588,18504.449499565228,4,140341.47866484968,-0.4356131953931224
2018-12-31,78952.14285125819,18504.449499565228,4,140341.47866484968,-0.4374283098455569
2019-01-02,80327.05049655447,16052.535795689102,4,140341.47866484968,-0.42763143682999116
2019-01-03,77743.15092192536,16052.535795689102,4,140341.47866484968,-0.44604295421751794
2019-01-04,80618.68896166145,16052.535795689102,4,140341.47866484968,-0.42555337360961243
2019-01-07,83123.11515524781,16052.535795689102,4,140341.47866484968,-0.4077081419830654
2019-01-08,86105.84775440578,16052.535795689102,4,140341.47866484968,-0.38645474899095467
2019-01-09,87535.91829317437,16052.535795689102,4,140341.47866484968,-0.37626481403819734
2019-01-10,86314.04737500148,16052.535795689102,4,140341.47866484968,-0.3849712273509063
2019-01-11,86443.90939823147,16052.535795689102,4,140341.47866484968,-0.38404589847119486
2019-01-14,85274.76064158451,16052.535795689102,4,140341.47866484968,-0.39237664122643545
2019-01-15,86748.62024822966,16052.535795689102,4,140341.47866484968,-0.3818746882709241
2019-01-16,87484.9943464988,16052.535795689102,4,140341.47866484968,-0.37662767145683107
2019-01-17,88700.56206958188,16052.535795689102,4,140341.47866484968,-0.3679661714167326
2019-01-18,88613.224718353,16052.535795689102,4,140341.47866484968,-0.3685884917176142
2019-01-22,84924.65127322068,16052.535795689102,4,140341.47866484968,-0.39487133753215087
2019-01-23,85609.34376361204,16052.535795689102,4,140341.47866484968,-0.38999257683427846
2019-01-24,86674.72839172793,16052.535795689102,4,140341.47866484968,-0.38240120300630176
2019-01-25,87420.95953712822,16052.535795689102,4,140341.47866484968,-0.3770839500280688
2019-01-28,86168.60377662735,16052.535795689102,4,140341.47866484968,-0.3860075823883322
2019-01-29,87396.33684408132,16052.535795689102,4,140341.47866484968,-0.377259398464847
2019-01-30,88025.36616043857,16052.535795689102,4,140341.47866484968,-0.37277726444187986
2019-01-31,87759.88923215168,16052.535795689102,4,140341.47866484968,-0.3746689142293307
2019-02-01,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-04,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-05,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-06,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-07,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-08,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-11,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-12,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-13,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-14,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-15,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-19,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-20,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-21,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-22,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-25,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-26,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-27,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-02-28,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-01,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-04,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-05,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-06,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-07,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-08,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-11,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-12,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-13,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-14,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-15,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-18,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-19,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-20,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-21,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-22,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-25,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-26,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-27,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-28,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-03-29,87731.12721188457,87731.12721188457,0,140341.47866484968,-0.3748738573476499
2019-04-01,87643.48372815643,0.0,5,140341.47866484968,-0.37549835898866113
2019-04-02,87707.30994492523,0.0,5,140341.47866484968,-0.3750435667392419
2019-04-03,87476.26401955474,0.0,5,140341.47866484968,-0.3766898792020189
2019-04-04,86182.44223352912,0.0,5,140341.47866484968,-0.3859089767798306
2019-04-05,87508.61643964567,0.0,5,140341.47866484968,-0.3764593527717809
2019-04-08,86926.59913882228,0.0,5,140341.47866484968,-0.38060650375209315
2019-04-09,86767.56939679338,0.0,5,140341.47866484968,-0.38173966654574354
2019-04-10,87230.33607800031,0.0,5,140341.47866484968,-0.3784422331311216
2019-04-11,87359.76168170707,0.0,5,140341.47866484968,-0.37752001394875256
2019-04-12,87304.28879943573,0.0,5,140341.47866484968,-0.37791528470404945
2019-04-15,87522.1022218444,0.0,5,140341.47866484968,-0.3763632601388186
2019-04-16,86414.21373157427,0.0,5,140341.47866484968,-0.3842574942655367
2019-04-17,84912.89692120756,0.0,5,140341.47866484968,-0.39495509289888164
2019-04-18,85138.79673504055,0.0,5,140341.47866484968,-0.39334544893629764
2019-04-22,85720.59869921891,0.0,5,140341.47866484968,-0.38919983233233
2019-04-23,86628.79271970253,0.0,5,140341.47866484968,-0.3827285165878773
2019-04-24,86919.62591358824,0.0,5,140341.47866484968,-0.3806561913091887
2019-04-25,85914.4684259027,0.0,5,140341.47866484968,-0.38781841802397177
2019-04-26,86879.10592251622,0.0,5,140341.47866484968,-0.380944915579857
2019-04-29,86492.6103365277,0.0,5,140341.47866484968,-0.38369888104798144
2019-04-30,86080.39609839482,0.0,5,140341.47866484968,-0.386636104184395
2019-05-01,86056.31870656958,51.033896603508765,5,140341.47866484968,-0.3868076670897762
2019-05-02,86788.21892777245,51.033896603508765,5,140341.47866484968,-0.3815925287845091
2019-05-03,86743.31339065121,51.033896603508765,5,140341.47866484968,-0.3819125021633595
2019-05-06,86709.025029591,51.033896603508765,5,140341.47866484968,-0.3821568230967458
2019-05-07,85051.80179259331,51.033896603508765,5,140341.47866484968,-0.3939653294112283
2019-05-08,84794.67063036517,51.033896603508765,5,140341.47866484968,-0.3957975116332939
2019-05-09,84845.26817899084,51.033896603508765,5,140341.47866484968,-0.39543697995650784
2019-05-10,85635.53335946947,51.033896603508765,5,140341.47866484968,-0.3898059634673211
2019-05-13,83564.5527982042,51.033896603508765,5,140341.47866484968,-0.4045626881432167
2019-05-14,84508.0447398803,51.033896603508765,5,140341.47866484968,-0.39783985786771947
2019-05-15,85093.45864207284,51.033896603508765,5,140341.47866484968,-0.3936685044819498
2019-05-16,86524.84509393165,51.033896603508765,5,140341.47866484968,-0.3834691930205314
2019-05-17,86450.75135150984,51.033896603508765,5,140341.47866484968,-0.3839971462894203
2019-05-20,85728.8933984465,51.033896603508765,5,140341.47866484968,-0.3891407286424837
2019-05-21,86469.2954755693,51.033896603508765,5,140341.47866484968,-0.38386501055709166
2019-05-22,91038.79065529248,51.033896603508765,5,140341.47866484968,-0.35130517704817144
2019-05-23,89359.63344287663,51.033896603508765,5,140341.47866484968,-0.36326997340339484
2019-05-24,88826.11159894033,51.033896603508765,5,140341.47866484968,-0.36707157111358
2019-05-28,88381.19650144351,51.033896603508765,5,140341.47866484968,-0.37024180347631097
2019-05-29,86765.5170641189,51.033896603508765,5,140341.47866484968,-0.38175429039532816
2019-05-30,87228.80718442134,51.033896603508765,5,140341.47866484968,-0.37845312722738955
2019-05-31,86435.45075540325,51.033896603508765,5,140341.47866484968,-0.384106170337422
2019-06-03,86018.56641205703,19.424199406435946,5,140341.47866484968,-0.38707667020184044
2019-06-04,87925.53618248992,19.424199406435946,5,140341.47866484968,-0.373488600669048
2019-06-05,89575.24281028048,19.424199406435946,5,140341.47866484968,-0.36173365378174716
2019-06-06,91002.74774484524,19.424199406435946,5,140341.47866484968,-0.35156199998313087
2019-06-07,92936.42357851443,19.424199406435946,5,140341.47866484968,-0.337783637006872
2019-06-10,93875.08038642896,19.424199406435946,5,140341.47866484968,-0.33109525936652984
2019-06-11,93789.74610990405,19.424199406435946,5,140341.47866484968,-0.3317033068043703
2019-06-12,94218.23083003014,19.424199406435946,5,140341.47866484968,-0.3286501487202279
2019-06-13,93894.15859019036,19.424199406435946,5,140341.47866484968,-0.3309593180614866
2019-06-14,93392.31227440707,19.424199406435946,5,140341.47866484968,-0.33453521251947327
2019-06-17,93153.5255395828,19.424199406435946,5,140341.47866484968,-0.33623668194316747
2019-06-18,94987.51469810455,19.424199406435946,5,140341.47866484968,-0.3231686340932405
2019-06-19,95450.03369420447,19.424199406435946,5,140341.47866484968,-0.31987296555319
2019-06-20,96496.82377926905,19.424199406435946,5,140341.47866484968,-0.3124140867169165
2019-06-21,97307.59816000013,19.424199406435946,5,140341.47866484968,-0.3066369323898819
2019-06-24,96957.52816697034,19.424199406435946,5,140341.47866484968,-0.30913134812755405
2019-06-25,96199.65809061988,19.424199406435946,5,140341.47866484968,-0.31453153404237066
2019-06-26,96523.89620120451,19.424199406435946,5,140341.47866484968,-0.312221182792909
2019-06-27,96637.52970378207,19.424199406435946,5,140341.47866484968,-0.31141148986635137
2019-06-28,97125.7577280471,19.424199406435946,5,140341.47866484968,-0.3079326322334561
2019-07-01,98032.48769153799,19606.553442858254,4,140341.47866484968,-0.30147174859365733
2019-07-02,99200.30161173051,19606.553442858254,4,140341.47866484968,-0.29315051718507723
2019-07-03,100644.43182414277,19606.553442858254,4,140341.47866484968,-0.28286040034897786
2019-07-05,100421.13053374023,19606.553442858254,4,140341.47866484968,-0.2844515285922238
2019-07-08,100179.90081777234,19606.553442858254,4,140341.47866484968,-0.2861704054222447
2019-07-09,99972.60455470147,19606.553442858254,4,140341.47866484968,-0.287647490208888
2019-07-10,100463.30596720724,19606.553442858254,4,140341.47866484968,-0.28415100850458996
2019-07-11,100563.1140157521,19606.553442858254,4,140341.47866484968,-0.2834398285348876
2019-07-12,100611.65723710107,19606.553442858254,4,140341.47866484968,-0.28309393492017876
2019-07-15,101026.04898603456,19606.553442858254,4,140341.47866484968,-0.28014119598030274
2019-07-16,101076.25870059192,19606.553442858254,4,140341.47866484968,-0.27978342780630994
2019-07-17,100263.44811774264,19606.553442858254,4,140341.47866484968,-0.2855750910450191
2019-07-18,100717.615236644,19606.553442858254,4,140341.47866484968,-0.28233893361514073
2019-07-19,100540.32591053094,19606.553442858254,4,140341.47866484968,-0.2836022046580263
2019-07-22,100906.78039183497,19606.553442858254,4,140341.47866484968,-0.2809910416234743
2019-07-23,100597.43787308798,19606.553442858254,4,140341.47866484968,-0.28319525467359996
2019-07-24,100829.61060395985,19606.553442858254,4,140341.47866484968,-0.2815409131839658
2019-07-25,101020.73070602478,19606.553442858254,4,140341.47866484968,-0.28017909126301144
2019-07-26,102210.79912342897,19606.553442858254,4,140341.47866484968,-0.27169928594297355
2019-07-29,101943.56056590624,19606.553442858254,4,140341.47866484968,-0.27360348817929825
2019-07-30,101270.72035619733,19606.553442858254,4,140341.47866484968,-0.2783977957219438
2019-07-31,99871.83445828449,19606.553442858254,4,140341.47866484968,-0.2883655252287244
2019-08-01,99087.17481631695,0.15732132812263444,5,140341.47866484968,-0.2939565995813139
2019-08-02,100389.92714861385,0.15732132812263444,5,140341.47866484968,-0.2846738676000726
2019-08-05,96587.45744917994,0.15732132812263444,5,140341.47866484968,-0.3117682785725735
2019-08-06,98086.31652785832,0.15732132812263444,5,140341.47866484968,-0.30108819245022467
2019-08-07,98507.79685394363,0.15732132812263444,5,140341.47866484968,-0.2980849440157982
2019-08-08,100482.93325771818,0.15732132812263444,5,140341.47866484968,-0.28401115469445737
2019-08-09,100137.62062269365,0.15732132812263444,5,140341.47866484968,-0.28647167198634915
2019-08-12,98801.11968426891,0.15732132812263444,5,140341.47866484968,-0.29599487888953735
2019-08-13,100148.91686733649,0.15732132812263444,5,140341.47866484968,-0.28639118085321935
2019-08-14,97493.67798920184,0.15732132812263444,5,140341.47866484968,-0.3053110248180648
2019-08-15,99256.56129808565,0.15732132812263444,5,140341.47866484968,-0.2927496400752565
2019-08-16,100580.8839490048,0.15732132812263444,5,140341.47866484968,-0.28331320928146553
2019-08-19,101295.97301813883,0.15732132812263444,5,140341.47866484968,-0.2782178584561992
2019-08-20,99048.35368665037,0.15732132812263444,5,140341.47866484968,-0.29423321865384977
2019-08-21,98893.05071383792,0.15732132812263444,5,140341.47866484968,-0.2953398264385898
2019-08-22,98891.40147300881,0.15732132812263444,5,140341.47866484968,-0.2953515780664393
2019-08-23,96601.8215518824,0.15732132812263444,5,140341.47866484968,-0.3116659274869279
2019-08-26,98411.8104445568,0.15732132812263444,5,140341.47866484968,-0.2987688929829888
2019-08-27,98777.80809054094,0.15732132812263444,5,140341.47866484968,-0.29616098511807176
2019-08-28,99860.95106762322,0.15732132812263444,5,140341.47866484968,-0.28844307458024043
2019-08-29,100755.61878805075,0.15732132812263444,5,140341.47866484968,-0.282068140177817
2019-08-30,99967.09317615941,0.15732132812263444,5,140341.47866484968,-0.2876867614107771
2019-09-03,99064.05016920883,57.088221587295266,5,140341.47866484968,-0.2941213737259797
2019-09-04,100377.59782646518,57.088221587295266,5,140341.47866484968,-0.2847617199033686
2019-09-05,100138.24031476329,57.088221587295266,5,140341.47866484968,-0.2864672563846643
2019-09-06,100133.23944711045,57.088221587295266,5,140341.47866484968,-0.2865028899528753
2019-09-09,98242.48531272,57.088221587295266,5,140341.47866484968,-0.29997541534150807
2019-09-10,96427.74269119844,57.088221587295266,5,140341.47866484968,-0.31290632243174454
2019-09-11,97270.26477313272,57.088221587295266,5,140341.47866484968,-0.306902950585091
2019-09-12,97250.25430395691,57.088221587295266,5,140341.47866484968,-0.3070455347260461
2019-09-13,96343.32495866226,57.088221587295266,5,140341.47866484968,-0.3135078390563326
2019-09-16,95943.55352828637,57.088221587295266,5,140341.47866484968,-0.3163564012503407
2019-09-17,97833.36275903648,57.088221587295266,5,140341.47866484968,-0.30289060875101004
2019-09-18,98406.16703299122,57.088221587295266,5,140341.47866484968,-0.2988091049831706
2019-09-19,98969.53217569544,57.088221587295266,5,140341.47866484968,-0.2947948595294114
2019-09-20,99020.34217846845,57.088221587295266,5,140341.47866484968,-0.2944328140154522
2019-09-23,99191.74648177814,57.088221587295266,5,140341.47866484968,-0.2932114765681033
2019-09-24,97185.20858605171,57.088221587295266,5,140341.47866484968,-0.30750901650295215
2019-09-25,97556.17670612826,57.088221587295266,5,140341.47866484968,-0.3048656916384447
2019-09-26,97403.73973670445,57.088221587295266,5,140341.47866484968,-0.30595187778151534
2019-09-27,95764.11090785213,57.088221587295266,5,140341.47866484968,-0.317635015542718
2019-09-30,96763.10937161195,57.088221587295266,5,140341.47866484968,-0.31051667481220924
2019-10-01,96263.04839788613,19313.84819880937,4,140341.47866484968,-0.31407984785615317
2019-10-02,94421.83073162875,19313.84819880937,4,140341.47866484968,-0.3271994022728085
2019-10-03,95526.59605255874,19313.84819880937,4,140341.47866484968,-0.319327422217872
2019-10-04,96165.00569798762,19313.84819880937,4,140341.47866484968,-0.314778448874407
2019-10-07,95663.46067989552,19313.84819880937,4,140341.47866484968,-0.3183521964425785
2019-10-08,93432.04862341916,19313.84819880937,4,140341.47866484968,-0.33425207207239993
2019-10-09,94635.00764352942,19313.84819880937,4,140341.47866484968,-0.3256804150572773
2019-10-10,94175.63361031772,19313.84819880937,4,140341.47866484968,-0.3289536742361173
2019-10-11,94245.00921017218,19313.84819880937,4,140341.47866484968,-0.32845933998430177
2019-10-14,94001.77454711478,19313.84819880937,4,140341.47866484968,-0.33019250301900427
2019-10-15,94058.52883265444,19313.84819880937,4,140341.47866484968,-0.32978810165399375
2019-10-16,93793.09046895737,19313.84819880937,4,140341.47866484968,-0.3316794766503408
2019-10-17,93823.96308898776,19313.84819880937,4,140341.47866484968,-0.3314594945016268
2019-10-18,93573.81681505856,19313.84819880937,4,140341.47866484968,-0.33324190606169435
2019-10-21,93873.14505958311,19313.84819880937,4,140341.47866484968,-0.33110904949375564
2019-10-22,92176.23137739045,19313.84819880937,4,140341.47866484968,-0.34320036916871133
2019-10-23,91360.20119564004,19313.84819880937,4,140341.47866484968,-0.3490149735858358
2019-10-24,91764.4865450437,19313.84819880937,4,140341.47866484968,-0.34613424756491973
2019-10-25,91462.58342535477,19313.84819880937,4,140341.47866484968,-0.34828545134701694
2019-10-28,91502.3223642892,19313.84819880937,4,140341.47866484968,-0.3480022924455112
2019-10-29,91635.96288645193,19313.84819880937,4,140341.47866484968,-0.3470500399579777
2019-10-30,92479.52253930438,19313.84819880937,4,140341.47866484968,-0.341039274923451
2019-10-31,92716.41260967735,19313.84819880937,4,140341.47866484968,-0.3393513201389735
2019-11-01,91717.37157420281,-0.050191543326945975,5,140341.47866484968,-0.3464699642132629
2019-11-04,91703.28552775236,-0.050191543326945975,5,140341.47866484968,-0.34657033401543724
2019-11-05,90574.34589272176,-0.050191543326945975,5,140341.47866484968,-0.35461456759321386
2019-11-06,90784.69249097646,-0.050191543326945975,5,140341.47866484968,-0.3531157477129059
2019-11-07,90454.5609377827,-0.050191543326945975,5,140341.47866484968,-0.3554680925530379
2019-11-08,90939.65794601201,-0.050191543326945975,5,140341.47866484968,-0.3520115449033743
2019-11-11,90846.400891985,-0.050191543326945975,5,140341.47866484968,-0.35267604591130297
2019-11-12,94577.31549255537,-0.050191543326945975,5,140341.47866484968,-0.3260914991610141
2019-11-13,94183.93710295678,-0.050191543326945975,5,140341.47866484968,-0.3288945078890183
2019-11-14,95479.50651674825,-0.050191543326945975,5,140341.47866484968,-0.31966295762948727
2019-11-15,96203.99054307945,-0.050191543326945975,5,140341.47866484968,-0.31450066325134873
2019-11-18,96679.89070612242,-0.050191543326945975,5,140341.47866484968,-0.31110964751195025
2019-11-19,96410.90176492286,-0.050191543326945975,5,140341.47866484968,-0.31302632206717507
2019-11-20,96565.93169614849,-0.050191543326945975,5,140341.47866484968,-0.3119216598340241
2019-11-21,94139.21504327665,-0.050191543326945975,5,140341.47866484968,-0.32921317390355376
2019-11-22,93399.69072418565,-0.050191543326945975,5,140341.47866484968,-0.3344826375441432
2019-11-25,94729.43154954267,-0.050191543326945975,5,140341.47866484968,-0.3250075996721783
2019-11-26,96013.00754474173,-0.050191543326945975,5,140341.47866484968,-0.315861508242827
2019-11-27,96530.61305213769,-0.050191543326945975,5,140341.47866484968,-0.3121733220250371
2019-11-29,95471.88774480793,-0.050191543326945975,5,140341.47866484968,-0.3197172450148903
2019-12-02,94228.09487607557,18907.53970048336,4,140341.47866484968,-0.3285798626854841
2019-12-03,93444.83267314966,18907.53970048336,4,140341.47866484968,-0.3341609796181083
2019-12-04,94295.94875587018,18907.53970048336,4,140341.47866484968,-0.3280963714151901
2019-12-05,95205.77567386927,18907.53970048336,4,140341.47866484968,-0.32161342049679587
2019-12-06,95777.40688871975,18907.53970048336,4,140341.47866484968,-0.31754027533480433
2019-12-09,94964.96927886546,18907.53970048336,4,140341.47866484968,-0.32332928096295843
2019-12-10,95019.82344938812,18907.53970048336,4,140341.47866484968,-0.3229384188240918
2019-12-11,96224.19891046034,18907.53970048336,4,140341.47866484968,-0.31435666899125436
2019-12-12,97406.35412306145,18907.53970048336,4,140341.47866484968,-0.3059332490312565
2019-12-13,97020.72395841987,18907.53970048336,4,140341.47866484968,-0.3086810479593447
2019-12-16,98072.75210006403,18907.53970048336,4,140341.47866484968,-0.30118484547058144
2019-12-17,99197.53635036155,18907.53970048336,4,140341.47866484968,-0.2931702209917869
2019-12-18,98611.85504675255,18907.53970048336,4,140341.47866484968,-0.29734347974024056
2019-12-19,99800.20103307374,18907.53970048336,4,140341.47866484968,-0.28887594756353396
2019-12-20,100443.46163911515,18907.53970048336,4,140341.47866484968,-0.2842924088110488
2019-12-23,99961.71455670257,18907.53970048336,4,140341.47866484968,-0.2877250866408374
2019-12-24,100233.68928953812,18907.53970048336,4,140341.47866484968,-0.2857871368955234
2019-12-26,100544.24510566848,18907.53970048336,4,140341.47866484968,-0.2835742785226113
2019-12-27,100501.01127121728,18907.53970048336,4,140341.47866484968,-0.28388234022227776
2019-12-30,100337.03510301173,18907.53970048336,4,140341.47866484968,-0.28505074866264446
2019-12-31,100847.7180958782,18907.53970048336,4,140341.47866484968,-0.2814118886639835
2020-01-02,102153.67511528713,20513.65865107056,4,140341.47866484968,-0.27210632175793925
2020-01-03,101938.70582633022,20513.65865107056,4,140341.47866484968,-0.2736380805152364
2020-01-06,100937.15481684906,20513.65865107056,4,140341.47866484968,-0.2807746093519673
2020-01-07,101894.72906889644,20513.65865107056,4,140341.47866484968,-0.2739514358956424
2020-01-08,101663.05214718838,20513.65865107056,4,140341.47866484968,-0.2756022445084071
2020-01-09,101721.2375354536,20513.65865107056,4,140341.47866484968,-0.27518764585362043
2020-01-10,100597.24024087585,20513.65865107056,4,140341.47866484968,-0.2831966628974124
2020-01-13,101381.67507146705,20513.65865107056,4,140341.47866484968,-0.27760719043314896
2020-01-14,101754.81740668963,20513.65865107056,4,140341.47866484968,-0.27494837324829025
2020-01-15,102022.4710516614,20513.65865107056,4,140341.47866484968,-0.2730412133158304
2020-01-16,103275.88068494276,20513.65865107056,4,140341.47866484968,-0.26411007160914624
2020-01-17,103523.85273980023,20513.65865107056,4,140341.47866484968,-0.26234315239740236
2020-01-21,103418.226597425,20513.65865107056,4,140341.47866484968,-0.26309578906177344
2020-01-22,105503.70865071088,20513.65865107056,4,140341.47866484968,-0.2482357343357846
2020-01-23,106062.73788484078,20513.65865107056,4,140341.47866484968,-0.2442523842995139
2020-01-24,105362.44914925763,20513.65865107056,4,140341.47866484968,-0.24924227568619017
2020-01-27,102861.83930687747,20513.65865107056,4,140341.47866484968,-0.26706031398940544
2020-01-28,104682.18804106888,20513.65865107056,4,140341.47866484968,-0.2540894606714168
2020-01-29,104065.06327451006,20513.65865107056,4,140341.47866484968,-0.2584867690967654
2020-01-30,105316.25310077783,20513.65865107056,4,140341.47866484968,-0.24957144457424307
2020-01-31,103148.5901999992,20513.65865107056,4,140341.47866484968,-0.26501707705154676
2020-02-03,104866.7733246945,21024.634342786172,4,140341.47866484968,-0.2527742024499581
2020-02-04,107454.6860908001,21024.634342786172,4,140341.47866484968,-0.23433408915825038
2020-02-05,106510.28195010686,21024.634342786172,4,140341.47866484968,-0.24106341928700425
2020-02-06,106310.97287859915,21024.634342786172,4,140341.47866484968,-0.24248359152263876
2020-02-07,105244.67131476375,21024.634342786172,4,140341.47866484968,-0.25008149895513665
2020-02-10,105802.02445642174,21024.634342786172,4,140341.47866484968,-0.24611009187748278
2020-02-11,107186.45464480203,21024.634342786172,4,140341.47866484968,-0.23624536619872283
2020-02-12,108687.31970270017,21024.634342786172,4,140341.47866484968,-0.2255509865172719
2020-02-13,109992.23220195917,21024.634342786172,4,140341.47866484968,-0.21625286231569307
2020-02-14,109473.03512787672,21024.634342786172,4,140341.47866484968,-0.21995238920554683
2020-02-18,108613.4762192156,21024.634342786172,4,140341.47866484968,-0.22607715657182081
2020-02-19,110186.65911869795,21024.634342786172,4,140341.47866484968,-0.2148674777623274
2020-02-20,109974.33285439917,21024.634342786172,4,140341.47866484968,-0.2163804037078053
2020-02-21,107885.85776757744,21024.634342786172,4,140341.47866484968,-0.23126178522587537
2020-02-24,103604.32095839789,21024.634342786172,4,140341.47866484968,-0.261769777944153
2020-02-25,101196.95867037523,21024.634342786172,4,140341.47866484968,-0.27892338292911756
2020-02-26,101152.08620948017,21024.634342786172,4,140341.47866484968,-0.27924312062407386
2020-02-27,98946.0741846243,21024.634342786172,4,140341.47866484968,-0.29496200890887003
2020-02-28,99685.00970360059,21024.634342786172,4,140341.47866484968,-0.28969674075004614
2020-03-02,103158.71400702349,2.01444008974795,5,140341.47866484968,-0.26494494009588265
2020-03-03,100986.1181422356,2.01444008974795,5,140341.47866484968,-0.2804257222955364
2020-03-04,106847.30598841161,2.01444008974795,5,140341.47866484968,-0.2386619622016789
2020-03-05,104181.73016903872,2.01444008974795,5,140341.47866484968,-0.25765546180516075
2020-03-06,101659.85711128336,2.01444008974795,5,140341.47866484968,-0.2756250106637549
2020-03-09,93548.68216548157,2.01444008974795,5,140341.47866484968,-0.33342100243303163
2020-03-10,101077.57879683287,2.01444008974795,5,140341.47866484968,-0.27977402149070385
2020-03-11,96302.5067205075,2.01444008974795,5,140341.47866484968,-0.3137986884797752
2020-03-12,84803.37865293615,2.01444008974795,5,140341.47866484968,-0.3957354628174069
2020-03-13,93837.31770601579,2.01444008974795,5,140341.47866484968,-0.3313643364830917
2020-03-16,80339.88116276075,2.01444008974795,5,140341.47866484968,-0.4275400122110663
